database_name,schema_name,table_name,table_type,table_description,ordinal_position,column_name,data_type,is_nullable,column_default,column_description
COMARCH,RM,CMT_ADDRESSES,BASE TABLE,The COMARCH.RM.CMT_ADDRESSES table contains detailed address information, including city, house number, street name, and contact details. Columns include timestamps for last update and audit, various text fields for address components, and floating point ID. Related tables include schema_tables.COMARCH.RM.CMT_ADDRESSES.,1,ADR_ID,FLOAT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,162,CUSX_SM_LYDTVAL,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,163,CUSX_SM_LYOP,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,164,CUSX_SM_LYTICON,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,165,CUSX_SM_LYTIOP,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,166,CUSX_SM_LYTIVAL,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,167,CUSX_EA_SENT_RECOGNITION,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,168,CUSX_C_INF_PHO,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,169,CUSX_FROM_MIGRATION,NUMBER,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,170,CUSX_ITAU_PRE,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,171,CUSX_LOGIN_MODIFIED,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,172,CUSX_UNBLOCK_REASON,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,173,CUSX_ZIP_MANUALLY_VALIDATED,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,174,CUSX_MANUALLY_VALIDATED,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,175,CUSX_FAILED_LOGIN_TIME,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,176,CUSX_REGISTRY_FIRST_NAME,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,177,CUSX_REGISTRY_MIDDLE_NAME,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,178,CUSX_REGISTRY_LAST_NAME,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,179,CUSX_REGISTRY_NAME_ADDED_DATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,180,DW_LAST_UPDATE,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,181,CUSX_RFB_STATUS,TEXT,YES,,
COMARCH,RM,CST_CUSTOMERS,BASE TABLE,The COMARCH.RM.CST_CUSTOMERS table contains customer data with columns for various identification and contact details, enrolment information, permissions, and synchronization IDs. Relevant tables in the schema include COMARCH.RM.CMT_ADDRESSES, which stores customer addresses. No assumptions can be made about referential keys as they are not provided.,182,DH_CARGA,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUS_ATTR,BASE TABLE,The COMARCH.RM.CST_CUS_ATTR table contains attribute data for customer records, including IDs, audit timestamps, source transaction ID, value, and timestamp of last update. Columns include CUA_TEA_ID (float), CUA_ID (float), CUA_AUDIT_CU (number), CUA_AUDIT_MU (number), CUA_SRC_TRN_ID (float), CUA_VALUE (text), DW_LAST_UPDATE (timestamp), DH_CARGA (timestamp), CUA_SRC_MOR_ID (float), CUA_ATR_ID (float), CUA_AUDIT_MD (timestamp), CUA_CUS_ID (float), CUA_AUDIT_CD (timestamp), and CUA_CUS_ID (float). This table may be related to COMARCH.RM.CMT_ADDRESSES through the CUA_CUS_ID key.,1,CUA_ID,FLOAT,YES,,
COMARCH,RM,CST_CUS_ATTR,BASE TABLE,The COMARCH.RM.CST_CUS_ATTR table contains attribute data for customer records, including IDs, audit timestamps, source transaction ID, value, and timestamp of last update. Columns include CUA_TEA_ID (float), CUA_ID (float), CUA_AUDIT_CU (number), CUA_AUDIT_MU (number), CUA_SRC_TRN_ID (float), CUA_VALUE (text), DW_LAST_UPDATE (timestamp), DH_CARGA (timestamp), CUA_SRC_MOR_ID (float), CUA_ATR_ID (float), CUA_AUDIT_MD (timestamp), CUA_CUS_ID (float), CUA_AUDIT_CD (timestamp), and CUA_CUS_ID (float). This table may be related to COMARCH.RM.CMT_ADDRESSES through the CUA_CUS_ID key.,2,CUA_AUDIT_CD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUS_ATTR,BASE TABLE,The COMARCH.RM.CST_CUS_ATTR table contains attribute data for customer records, including IDs, audit timestamps, source transaction ID, value, and timestamp of last update. Columns include CUA_TEA_ID (float), CUA_ID (float), CUA_AUDIT_CU (number), CUA_AUDIT_MU (number), CUA_SRC_TRN_ID (float), CUA_VALUE (text), DW_LAST_UPDATE (timestamp), DH_CARGA (timestamp), CUA_SRC_MOR_ID (float), CUA_ATR_ID (float), CUA_AUDIT_MD (timestamp), CUA_CUS_ID (float), CUA_AUDIT_CD (timestamp), and CUA_CUS_ID (float). This table may be related to COMARCH.RM.CMT_ADDRESSES through the CUA_CUS_ID key.,3,CUA_AUDIT_CU,NUMBER,YES,,
COMARCH,RM,CST_CUS_ATTR,BASE TABLE,The COMARCH.RM.CST_CUS_ATTR table contains attribute data for customer records, including IDs, audit timestamps, source transaction ID, value, and timestamp of last update. Columns include CUA_TEA_ID (float), CUA_ID (float), CUA_AUDIT_CU (number), CUA_AUDIT_MU (number), CUA_SRC_TRN_ID (float), CUA_VALUE (text), DW_LAST_UPDATE (timestamp), DH_CARGA (timestamp), CUA_SRC_MOR_ID (float), CUA_ATR_ID (float), CUA_AUDIT_MD (timestamp), CUA_CUS_ID (float), CUA_AUDIT_CD (timestamp), and CUA_CUS_ID (float). This table may be related to COMARCH.RM.CMT_ADDRESSES through the CUA_CUS_ID key.,4,CUA_AUDIT_MD,TIMESTAMP_NTZ,YES,,
COMARCH,RM,CST_CUS_ATTR,BASE TABLE,The COMARCH.RM.CST_CUS_ATTR table contains attribute data for customer records, including IDs, audit timestamps, source transaction ID, value, and timestamp of last update. Columns include CUA_TEA_ID (float), CUA_ID (float), CUA_AUDIT_CU (number), CUA_AUDIT_MU (number), CUA_SRC_TRN_ID (float), CUA_VALUE (text), DW_LAST_UPDATE (timestamp), DH_CARGA (timestamp), CUA_SRC_MOR_ID (float), CUA_ATR_ID (float), CUA_AUDIT_MD (timestamp), CUA_CUS_ID (float), CUA_AUDIT_CD (timestamp), and CUA_CUS_ID (float). This table may be related to COMARCH.RM.CMT_ADDRESSES through the CUA_CUS_ID key.,5,CUA_AUDIT_MU,NUMBER,YES,,
COMARCH,RM,CST_CUS_ATTR,BASE TABLE,The COMARCH.RM.CST_CUS_ATTR table contains attribute data for customer records, including IDs, audit timestamps, source transaction ID, value, and timestamp of last update. Columns include CUA_TEA_ID (float), CUA_ID (float), CUA_AUDIT_CU (number), CUA_AUDIT_MU (number), CUA_SRC_TRN_ID (float), CUA_VALUE (text), DW_LAST_UPDATE (timestamp), DH_CARGA (timestamp), CUA_SRC_MOR_ID (float), CUA_ATR_ID (float), CUA_AUDIT_MD (timestamp), CUA_CUS_ID (float), CUA_AUDIT_CD (timestamp), and CUA_CUS_ID (float). This table may be related to COMARCH.RM.CMT_ADDRESSES through the CUA_CUS_ID key.,6,CUA_CUS_ID,FLOAT,YES,,
